title_xpa,extenses_xpa,meaning_xpa
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,今日は仕事がすぐ終わる、お客さんがたくさんいて、残業になってしまった,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,高いケーキだったので、すごく美味しいの、たいしたことなかった,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,あの二人はいつもケンカしているので、仲が悪いの、実は毎日遊びにいくほど仲がいいそうだ,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,お店の前に、おいしそうなカレーライスがおいてある、これは偽物で、「食品サンプル」というものだそうだ,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,昨日彼女にプレゼントあげたのだが、喜ぶ、「いらない」と返されてしまった,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,彼女の好みはわからないなぁ…,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,彼はあまり喋らないし、おとなしい人、実はスポーツが得意で、毎日10キロも走っているそうだ,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,部屋にゴキブリが出たので、持っていた雑誌で叩いた,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,「倒したか…？」、まだ生きていて、すごい速さで逃げていった,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,家のカギを無くしたか、よく探したらポケット中から出てきた,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,今日は一日中いい天気か、急に雨が降ってきた,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,タクシーでならすぐ着く、渋滞に巻き込まれてしまって意外と時間がかかってしまった,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,人が少ないし、ここならタバコを吸ってもいいだろう、そこは禁煙エリアだった,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,スマホをお風呂に落としてしまったので、壊れたか完全防水だったのを思い出した,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,子供部屋がしずかになったので、もう寝たのか、本を読んでいただけだった,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,テレビの電源が急に切れたので、壊れたのか、犬がコードを抜いただけだった,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,友人はもう結婚する気がないのか、いま相手を探しているところだという,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,怒られた子供はおとなしくなったか、また外でうるさく遊びはじめた,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,予定の13:30になったので、新幹線が出発するか、まだ出発しない,I thoguht 〜 but
 ～かと思いきや(kato omoiki ya)【JLPT N1の文法 Grammar】,娘は、タオルを持ってお風呂に入りに行ったのか、顔だけ洗って戻ってきた,I thoguht 〜 but
 到底（とうてい）,にんだはずのあのが、もきているなんて、じられない,を
 到底（とうてい）,をすなんて、できることじゃない,し
 到底（とうてい）,あののまずさは、ではできない,めたときは、
 到底（とうてい）,このながになるとは、考えられない,の
 到底（とうてい）,あのおけはにかった,なんて
 到底（とうてい）,れられないだろう,めないと
 到底（とうてい）,このを一人でくことは、できないだろう,っていたけど、
 到底（とうてい）,あの危ないで、彼をけるなんて、できませんでした,は
 到底（とうてい）,こののは、にはくことができないだ,しずつ
 到底（とうてい）,こんなに広いでれるなんて、だ,めるようになってきた。
 到底（とうてい）,あのプライドのいに、ミスをするなんて、できることではない,を
 到底（とうてい）,このきれいなが、あんななことをするなんて、えられない,し
 到底（とうてい）,をしめたときは、のなんてめないとっていたけど、はしずつめるようになってきた,めたときは、
 とうとう,3年かけて一人で作っていた家が、今日完成した,（ずっと病気だったから、犬が
 とうとう,あの人気漫画が終わってしまいました,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,悲しいです,（ずっと病気だったから、犬が
 とうとう,8月になってしまいました,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,今月は大きいプレゼンがあります,（ずっと病気だったから、犬が
 とうとう,今日まで毎日頑張って勉強をしてきましたが、明日が試験日です,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,毎日1ページずつやってきた問題集を、今日終わらせました,（ずっと病気だったから、犬が
 とうとう,ゲームで、最後のモンスターを倒すことができた,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,ずっと病気だった犬が、昨日死んでしまった,（ずっと病気だったから、犬が
 とうとう,毎日けんかをしていた二人は、離婚してしまった,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,以前オリンピックで金メダルを取ったことがある選手が、引退するそうです,（ずっと病気だったから、犬が
 とうとう,私のブログは、人気ランキングで1位になりました,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,映画の脇役から頑張ってきたあの女優は、オスカーを受賞しました,（ずっと病気だったから、犬が
 とうとう,意味：A,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,長い時間がかかりました,（ずっと病気だったから、犬が
 とうとう,努力して頑張ってきました,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,そして、Aになりました,（ずっと病気だったから、犬が
 とうとう,いい意味でも使いますし、悪い意味でも使います,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,結果Aは前から分かっていたこと（予想できたこと）が多いです,（ずっと病気だったから、犬が
 とうとう,ex.）ずっと病気だった犬が、昨日死んでしまった,死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった。）
 とうとう,（ずっと病気だったから、犬が死ぬことは前から分かっていた（予想できた）けど、昨日死んでしまった,（ずっと病気だったから、犬が
 〜ときたら(to kitara)【JLPT N1 Grammar】,うちの犬、いの顔も覚えてないんだよ,N
 〜ときたら(to kitara)【JLPT N1 Grammar】,悲しくなるなあ,B。Nに不満があるときに使う。
 〜ときたら(to kitara)【JLPT N1 Grammar】,うちのお母さん、最近はいつもテレビを見ながらごろごろしてるの,N
 〜ときたら(to kitara)【JLPT N1 Grammar】,先生、今日もたくさん宿題を出したんだよ,B。Nに不満があるときに使う。
 〜ときたら(to kitara)【JLPT N1 Grammar】,あいつ、すぐにをつくんだ,N
 〜ときたら(to kitara)【JLPT N1 Grammar】,彼のことは信じられないよ,B。Nに不満があるときに使う。
 〜ときたら(to kitara)【JLPT N1 Grammar】,あのファミレスの店員、客に対するが悪すぎるよ,N
 〜ときたら(to kitara)【JLPT N1 Grammar】,あの、一杯ビール飲んで、少し食べただけで5000円も取るんだよ,B。Nに不満があるときに使う。
 〜ときたら(to kitara)【JLPT N1 Grammar】,このパソコン、買ったばかりなのに、もう壊れ始めてるよ,N
 〜ときたら(to kitara)【JLPT N1 Grammar】,うちの夫、また今日もパチンコをしに行ってるみたい,B。Nに不満があるときに使う。
 〜ときたら(to kitara)【JLPT N1 Grammar】,うちの子供、学校の宿題なんて全然やらないよ,N
 〜ときたら(to kitara)【JLPT N1 Grammar】,彼女、１日連絡しなかっただけで「もう別れよう」なんて言うんだ,B。Nに不満があるときに使う。
 〜ときたら(to kitara)【JLPT N1 Grammar】,隣の家の人、「子供の声がうるさい」なんて言ってりんできたんだよ,N
 〜ときたら(to kitara)【JLPT N1 Grammar】,うちのネコ、ご飯のときだけ甘えてきて、あとは私のことをするんだよ,B。Nに不満があるときに使う。
 〜ときたら(to kitara)【JLPT N1 Grammar】,うちの大学、学費が高いくせに先生たちのが低すぎるよ,N
 〜ときたら(to kitara)【JLPT N1 Grammar】,サークルの先輩、僕たちをのように使って、本当に腹がたつよ,B。Nに不満があるときに使う。
 〜ときたら(to kitara)【JLPT N1 Grammar】,あの人、いつも１時間ぐらい遅刻してくるんだよ,N
